ID,Pred
2026_3163_3323,0.88414
2026_3163_3324,0.87361
2026_3163_3325,0.90622
2026_3163_3326,0.76288
2026_3163_3328,0.84680
2026_3163_3329,0.90222
2026_3163_3330,0.89124
2026_3163_3331,0.89368
2026_3163_3332,0.90311
2026_3163_3333,0.90563
2026_3163_3334,0.88024
2026_3163_3335,0.90888
2026_3163_3336,0.90382
2026_3163_3337,0.90580
2026_3163_3338,0.87770
2026_3163_3339,0.89787
2026_3163_3340,0.88926
2026_3163_3341,0.89968
2026_3163_3342,0.87772
2026_3163_3343,0.91584
2026_3163_3344,0.88241
2026_3163_3345,0.89791
2026_3163_3346,0.91516
2026_3163_3347,0.91022
2026_3163_3348,0.90860
2026_3163_3349,0.91600
2026_3163_3350,0.90844
2026_3163_3351,0.90062
2026_3163_3352,0.88435
2026_3163_3353,0.89107
2026_3163_3354,0.88274
2026_3163_3355,0.90731
2026_3163_3356,0.90267
2026_3163_3357,0.88407
2026_3163_3358,0.89228
2026_3163_3359,0.91100
2026_3163_3360,0.89364
2026_3163_3361,0.91756
2026_3163_3362,0.89768
2026_3163_3363,0.89765
2026_3163_3364,0.89336
2026_3163_3365,0.91277
2026_3163_3367,0.91217
2026_3163_3368,0.88222
2026_3163_3369,0.90649
2026_3163_3370,0.89049
2026_3163_3371,0.88950
2026_3163_3372,0.91262
2026_3163_3373,0.90883
2026_3163_3374,0.90218
2026_3163_3375,0.90553
2026_3163_3376,0.60978
2026_3163_3377,0.91051
2026_3163_3378,0.91239
2026_3163_3379,0.89258
2026_3163_3380,0.90941
2026_3163_3381,0.89156
2026_3163_3382,0.89571
2026_3163_3384,0.88108
2026_3163_3385,0.89488
2026_3163_3386,0.89477
2026_3163_3387,0.90121
2026_3163_3388,0.88166
2026_3163_3389,0.90163
2026_3163_3390,0.89755
2026_3163_3391,0.90883
2026_3163_3392,0.89882
2026_3163_3393,0.90758
2026_3163_3394,0.88445
2026_3163_3395,0.83794
2026_3163_3396,0.89970
2026_3163_3397,0.89546
2026_3163_3398,0.88945
2026_3163_3399,0.90243
2026_3163_3400,0.57430
2026_3163_3401,0.90117
2026_3163_3402,0.89004
2026_3163_3403,0.90742
2026_3163_3404,0.89174
2026_3163_3405,0.89169
2026_3163_3406,0.90887
2026_3163_3407,0.89803
2026_3163_3408,0.90311
2026_3163_3409,0.87900
2026_3163_3410,0.90158
2026_3163_3411,0.89246
2026_3163_3412,0.90729
2026_3163_3413,0.91557
2026_3163_3414,0.91246
2026_3163_3415,0.89118
2026_3163_3416,0.89326
2026_3163_3417,0.50376
2026_3163_3418,0.88565
2026_3163_3419,0.90066
2026_3163_3420,0.89962
2026_3163_3421,0.89378
2026_3163_3422,0.89671
2026_3163_3423,0.87623
2026_3163_3424,0.90772
2026_3163_3425,0.88418
2026_3163_3426,0.87116
2026_3163_3427,0.90110
2026_3163_3428,0.89960
2026_3163_3429,0.89260
2026_3163_3430,0.90533
2026_3163_3431,0.90659
2026_3163_3433,0.90689
2026_3163_3434,0.88593
2026_3163_3435,0.82552
2026_3163_3436,0.91463
2026_3163_3437,0.91276
2026_3163_3438,0.90537
2026_3163_3439,0.90336
2026_3163_3441,0.89549
2026_3163_3442,0.91235
2026_3163_3443,0.88859
2026_3163_3444,0.89857
2026_3163_3447,0.88146
2026_3163_3448,0.88354
2026_3163_3449,0.86810
2026_3163_3450,0.88488
2026_3163_3451,0.89408
2026_3163_3452,0.82433
2026_3163_3453,0.90880
2026_3163_3454,0.90190
2026_3163_3455,0.89846
2026_3163_3456,0.89680
2026_3163_3457,0.90755
2026_3163_3458,0.90020
2026_3163_3459,0.91050
2026_3163_3460,0.90128
2026_3163_3461,0.89524
2026_3163_3462,0.89329
2026_3163_3463,0.89143
2026_3163_3464,0.90867
2026_3163_3465,0.90734
2026_3163_3466,0.90318
2026_3163_3467,0.90901
2026_3163_3468,0.88299
2026_3163_3469,0.89596
2026_3163_3470,0.88890
2026_3163_3471,0.91197
2026_3163_3472,0.89869
2026_3163_3473,0.91547
2026_3163_3474,0.88647
2026_3163_3475,0.90562
2026_3163_3476,0.88826
2026_3163_3477,0.88767
2026_3163_3478,0.91029
2026_3163_3479,0.90176
2026_3163_3480,0.90193
2026_3163_3481,0.88528
2026_3164_3165,0.40739
2026_3164_3166,0.22457
2026_3164_3167,0.55079
2026_3164_3168,0.33692
2026_3164_3169,0.45736
2026_3164_3170,0.16454
2026_3164_3171,0.48406
2026_3164_3172,0.13536
2026_3164_3173,0.30723
2026_3164_3174,0.26215
2026_3164_3175,0.58850
2026_3164_3176,0.38066
2026_3164_3177,0.39704
2026_3164_3178,0.53655
2026_3164_3179,0.44555
2026_3164_3180,0.19297
2026_3164_3181,0.08565
2026_3164_3182,0.26764
2026_3164_3183,0.50558
2026_3164_3184,0.14310
2026_3164_3185,0.32248
2026_3164_3186,0.37842
2026_3164_3187,0.15134
2026_3164_3188,0.39865
2026_3164_3189,0.29772
2026_3164_3190,0.25764
2026_3164_3191,0.41795
2026_3164_3192,0.17806
2026_3164_3193,0.17469
2026_3164_3194,0.39415
2026_3164_3195,0.21634
2026_3164_3196,0.14869
2026_3164_3197,0.51632
2026_3164_3198,0.16772
2026_3164_3199,0.17827
2026_3164_3200,0.25922
2026_3164_3201,0.17821
2026_3164_3202,0.34826
2026_3164_3203,0.18733
2026_3164_3204,0.17429
2026_3164_3205,0.52140
2026_3164_3206,0.13296
2026_3164_3207,0.11069
2026_3164_3208,0.09006
2026_3164_3209,0.40998
2026_3164_3210,0.12169
2026_3164_3211,0.16296
2026_3164_3212,0.50466
2026_3164_3213,0.18268
2026_3164_3214,0.41794
2026_3164_3217,0.12718
2026_3164_3218,0.18656
2026_3164_3219,0.15750
2026_3164_3220,0.43768
2026_3164_3221,0.19815
2026_3164_3222,0.29661
2026_3164_3223,0.45535
2026_3164_3224,0.20378
2026_3164_3225,0.17768
2026_3164_3226,0.20136
2026_3164_3227,0.31781
2026_3164_3228,0.12607
2026_3164_3229,0.29994
2026_3164_3230,0.40430
2026_3164_3231,0.20711
2026_3164_3232,0.30318
2026_3164_3233,0.37754
2026_3164_3234,0.08573
2026_3164_3235,0.12737
2026_3164_3236,0.15171
2026_3164_3237,0.48973
2026_3164_3238,0.49434
2026_3164_3239,0.17101
2026_3164_3240,0.42130
2026_3164_3241,0.12243
2026_3164_3242,0.14498
2026_3164_3243,0.12656
2026_3164_3244,0.31469
2026_3164_3245,0.24043
2026_3164_3246,0.09180
2026_3164_3247,0.19523
2026_3164_3248,0.45099
2026_3164_3249,0.15524
2026_3164_3250,0.32749
2026_3164_3251,0.25803
2026_3164_3252,0.35160
2026_3164_3253,0.54307
2026_3164_3254,0.47019
2026_3164_3255,0.35071
2026_3164_3256,0.17460
2026_3164_3257,0.09460
2026_3164_3258,0.24899
2026_3164_3259,0.37424
2026_3164_3260,0.27677
2026_3164_3261,0.09354
2026_3164_3262,0.50271
2026_3164_3263,0.15701
2026_3164_3264,0.37916
2026_3164_3265,0.42358
2026_3164_3266,0.14197
2026_3164_3267,0.15036
2026_3164_3268,0.09276
2026_3164_3269,0.15717
2026_3164_3270,0.16968
2026_3164_3271,0.32580
2026_3164_3272,0.23292
2026_3164_3273,0.52601
2026_3164_3274,0.15208
2026_3164_3275,0.14605
2026_3164_3276,0.08191
2026_3164_3277,0.09182
2026_3164_3278,0.09095
2026_3164_3279,0.08621
2026_3164_3280,0.11216
2026_3164_3281,0.25114
2026_3164_3282,0.54971
2026_3164_3283,0.17901
2026_3164_3284,0.23949
2026_3164_3285,0.47051
2026_3164_3286,0.14410
2026_3164_3287,0.28927
2026_3164_3288,0.61127
2026_3164_3290,0.66098
2026_3164_3291,0.39892
2026_3164_3292,0.14043
2026_3164_3293,0.35490
2026_3164_3294,0.19738
2026_3164_3295,0.15250
2026_3164_3296,0.38017
2026_3164_3297,0.35693
2026_3164_3298,0.18113
2026_3164_3299,0.33375
2026_3164_3300,0.47998
2026_3164_3301,0.10084
2026_3164_3303,0.64077
2026_3164_3304,0.12820
2026_3164_3305,0.32861
2026_3164_3306,0.26291
2026_3164_3307,0.16427
2026_3164_3308,0.41260
2026_3164_3309,0.67322
2026_3164_3310,0.75804
2026_3164_3311,0.41161
2026_3164_3312,0.24602
2026_3164_3313,0.22465
2026_3164_3314,0.09214
2026_3164_3315,0.55783
2026_3164_3316,0.43824
2026_3164_3317,0.14494
2026_3164_3318,0.44390
2026_3164_3319,0.50160
2026_3164_3320,0.15946
2026_3164_3321,0.24487
2026_3164_3322,0.42218
2026_3164_3323,0.10494
2026_3164_3324,0.45092
2026_3164_3325,0.21752
2026_3164_3326,0.08874
2026_3164_3328,0.09665
2026_3164_3329,0.14643
2026_3164_3330,0.16482
2026_3164_3331,0.35541
2026_3164_3332,0.09661
2026_3164_3333,0.16685
2026_3164_3334,0.43367
2026_3164_3335,0.17584
2026_3164_3336,0.23436
2026_3164_3337,0.25147
2026_3164_3338,0.40414
2026_3164_3339,0.17904
2026_3164_3340,0.59237
2026_3164_3341,0.76451
2026_3164_3342,0.78337
2026_3164_3343,0.17763
2026_3164_3344,0.22703
2026_3164_3345,0.15698
2026_3164_3346,0.13664
2026_3164_3347,0.16539
2026_3164_3348,0.12737
2026_3164_3349,0.17749
2026_3164_3350,0.14076
2026_3164_3351,0.50699
2026_3164_3352,0.26515
2026_3164_3353,0.25355
2026_3164_3354,0.81840
2026_3164_3355,0.13082
2026_3164_3356,0.47203
2026_3164_3357,0.33380
2026_3164_3358,0.20184
2026_3164_3359,0.45490
2026_3164_3360,0.33113
2026_3164_3361,0.15565
2026_3164_3362,0.20172
2026_3164_3363,0.45220
2026_3164_3364,0.16330
2026_3164_3365,0.24212
2026_3164_3367,0.47578
2026_3164_3368,0.52289
2026_3164_3369,0.32564
2026_3164_3370,0.70671
2026_3164_3371,0.11867
2026_3164_3372,0.29191
2026_3164_3373,0.39722
2026_3164_3374,0.25841
2026_3164_3375,0.34100
2026_3164_3376,0.08793
2026_3164_3377,0.16547
2026_3164_3378,0.14511
2026_3164_3379,0.31788
2026_3164_3380,0.27071
2026_3164_3381,0.46571
2026_3164_3382,0.27917
2026_3164_3384,0.74520
2026_3164_3385,0.19077
2026_3164_3386,0.15333
2026_3164_3387,0.27532
2026_3164_3388,0.25093
2026_3164_3389,0.40183
2026_3164_3390,0.10305
2026_3164_3391,0.34685
2026_3164_3392,0.30153
2026_3164_3393,0.09794
2026_3164_3394,0.60051
2026_3164_3395,0.09220
2026_3164_3396,0.16575
2026_3164_3397,0.11504
2026_3164_3398,0.43599
2026_3164_3399,0.38513
2026_3164_3400,0.09485
2026_3164_3401,0.11825
2026_3164_3402,0.34539
2026_3164_3403,0.10401
2026_3164_3404,0.40618
2026_3164_3405,0.19012
2026_3164_3406,0.37802
2026_3164_3407,0.16528
2026_3164_3408,0.26635
2026_3164_3409,0.15090
2026_3164_3410,0.23970
2026_3164_3411,0.65563
2026_3164_3412,0.31974
2026_3164_3413,0.24603
2026_3164_3414,0.18350
2026_3164_3415,0.41323
2026_3164_3416,0.16572
2026_3164_3417,0.09583
2026_3164_3418,0.50630
2026_3164_3419,0.25741
2026_3164_3420,0.18766
2026_3164_3421,0.42561
2026_3164_3422,0.32944
2026_3164_3423,0.59769
2026_3164_3424,0.20668
2026_3164_3425,0.10926
2026_3164_3426,0.26868
2026_3164_3427,0.12926
2026_3164_3428,0.11817
2026_3164_3429,0.40135
2026_3164_3430,0.20618
2026_3164_3431,0.34039
2026_3164_3433,0.28685
2026_3164_3434,0.82177
2026_3164_3435,0.09774
2026_3164_3436,0.16186
2026_3164_3437,0.12090
2026_3164_3438,0.13063
2026_3164_3439,0.10635
2026_3164_3441,0.67392
2026_3164_3442,0.17166
2026_3164_3443,0.46195
2026_3164_3444,0.36938
2026_3164_3447,0.54843
2026_3164_3448,0.15624
2026_3164_3449,0.10607
2026_3164_3450,0.51081
2026_3164_3451,0.31756
2026_3164_3452,0.09220
2026_3164_3453,0.14464
2026_3164_3454,0.49110
2026_3164_3455,0.37372
2026_3164_3456,0.22184
2026_3164_3457,0.37616
2026_3164_3458,0.21619
2026_3164_3459,0.36331
2026_3164_3460,0.42857
2026_3164_3461,0.28382
2026_3164_3462,0.27539
2026_3164_3463,0.38932
2026_3164_3464,0.16519
2026_3164_3465,0.15622
2026_3164_3466,0.33459
2026_3164_3467,0.36761
2026_3164_3468,0.79699
2026_3164_3469,0.34754
2026_3164_3470,0.35651
2026_3164_3471,0.13822
2026_3164_3472,0.27299
2026_3164_3473,0.32988
2026_3164_3474,0.42386
2026_3164_3475,0.14721
2026_3164_3476,0.70695
2026_3164_3477,0.45563
2026_3164_3478,0.63178
2026_3164_3479,0.73551
2026_3164_3480,0.23781
2026_3164_3481,0.64731
2026_3165_3166,0.19792
2026_3165_3167,0.39957
2026_3165_3168,0.38999
2026_3165_3169,0.61002
2026_3165_3170,0.25177
2026_3165_3171,0.39003
2026_3165_3172,0.14343
2026_3165_3173,0.20280
2026_3165_3174,0.29608
2026_3165_3175,0.70277
2026_3165_3176,0.42086
2026_3165_3177,0.40787
2026_3165_3178,0.65115
2026_3165_3179,0.32985
2026_3165_3180,0.20517
2026_3165_3181,0.09409
2026_3165_3182,0.36113
2026_3165_3183,0.47229
2026_3165_3184,0.15982
2026_3165_3185,0.37338
2026_3165_3186,0.46672
2026_3165_3187,0.16697
2026_3165_3188,0.45447
2026_3165_3189,0.34386
2026_3165_3190,0.38230
2026_3165_3191,0.52430
2026_3165_3192,0.13830
2026_3165_3193,0.14152
2026_3165_3194,0.36435
2026_3165_3195,0.18197
2026_3165_3196,0.13911
2026_3165_3197,0.62051
2026_3165_3198,0.22594
2026_3165_3199,0.21090
2026_3165_3200,0.30210
2026_3165_3201,0.28026
2026_3165_3202,0.48945
2026_3165_3203,0.24865
2026_3165_3204,0.14749
2026_3165_3205,0.51049
2026_3165_3206,0.16131
2026_3165_3207,0.11133
2026_3165_3208,0.10132
2026_3165_3209,0.29740
2026_3165_3210,0.13759
2026_3165_3211,0.12035
2026_3165_3212,0.57781
2026_3165_3213,0.23253
2026_3165_3214,0.33106
2026_3165_3217,0.16741
2026_3165_3218,0.17954
2026_3165_3219,0.15590
2026_3165_3220,0.43520
2026_3165_3221,0.16060
2026_3165_3222,0.30745
2026_3165_3223,0.64942
2026_3165_3224,0.20790
2026_3165_3225,0.16564
2026_3165_3226,0.25401
2026_3165_3227,0.30099
2026_3165_3228,0.10851
2026_3165_3229,0.26961
2026_3165_3230,0.39668
2026_3165_3231,0.15140
2026_3165_3232,0.39765
2026_3165_3233,0.42939
2026_3165_3234,0.09709
2026_3165_3235,0.13844
2026_3165_3236,0.17099
2026_3165_3237,0.47537
2026_3165_3238,0.56019
2026_3165_3239,0.15503
2026_3165_3240,0.36806
2026_3165_3241,0.12143
2026_3165_3242,0.13616
2026_3165_3243,0.12270
2026_3165_3244,0.52967
2026_3165_3245,0.18081
2026_3165_3246,0.09372
2026_3165_3247,0.21488
2026_3165_3248,0.47471
2026_3165_3249,0.19857
2026_3165_3250,0.33352
2026_3165_3251,0.20737
2026_3165_3252,0.54798
2026_3165_3253,0.63613
2026_3165_3254,0.41164
2026_3165_3255,0.43855
2026_3165_3256,0.15048
2026_3165_3257,0.10902
2026_3165_3258,0.23218
2026_3165_3259,0.44279
2026_3165_3260,0.27613
2026_3165_3261,0.10349
2026_3165_3262,0.57853
2026_3165_3263,0.13038
2026_3165_3264,0.47520
2026_3165_3265,0.52405
2026_3165_3266,0.13604
2026_3165_3267,0.15894
2026_3165_3268,0.10793
2026_3165_3269,0.17667
2026_3165_3270,0.17808
2026_3165_3271,0.46450
2026_3165_3272,0.32874
2026_3165_3273,0.51886
2026_3165_3274,0.13680
2026_3165_3275,0.17093
2026_3165_3276,0.09015
2026_3165_3277,0.09371
2026_3165_3278,0.09927
2026_3165_3279,0.09415
2026_3165_3280,0.11082
2026_3165_3281,0.15629
2026_3165_3282,0.47707
2026_3165_3283,0.21491
2026_3165_3284,0.32091
2026_3165_3285,0.59226
2026_3165_3286,0.17147
2026_3165_3287,0.45710
2026_3165_3288,0.70630
2026_3165_3290,0.75401
2026_3165_3291,0.47867
2026_3165_3292,0.16383
2026_3165_3293,0.23362
2026_3165_3294,0.21481
2026_3165_3295,0.14209
2026_3165_3296,0.53588
2026_3165_3297,0.30259
2026_3165_3298,0.17588
2026_3165_3299,0.50395
2026_3165_3300,0.60284
2026_3165_3301,0.11466
2026_3165_3303,0.74216
2026_3165_3304,0.12471
2026_3165_3305,0.38996
2026_3165_3306,0.38009
2026_3165_3307,0.19061
2026_3165_3308,0.46115
2026_3165_3309,0.74672
2026_3165_3310,0.70034
2026_3165_3311,0.51237
2026_3165_3312,0.21668
2026_3165_3313,0.28334
2026_3165_3314,0.10088
2026_3165_3315,0.58715
2026_3165_3316,0.36070
2026_3165_3317,0.12193
2026_3165_3318,0.35715
2026_3165_3319,0.58059
2026_3165_3320,0.15813
2026_3165_3321,0.16638
2026_3165_3322,0.49958
2026_3165_3323,0.11414
2026_3165_3324,0.49395
2026_3165_3325,0.21182
2026_3165_3326,0.10419
2026_3165_3328,0.10834
2026_3165_3329,0.13573
2026_3165_3330,0.21245
2026_3165_3331,0.38021
2026_3165_3332,0.11134
2026_3165_3333,0.14564
2026_3165_3334,0.41086
2026_3165_3335,0.17581
2026_3165_3336,0.17211
2026_3165_3337,0.18403
2026_3165_3338,0.29108
2026_3165_3339,0.16632
2026_3165_3340,0.57083
2026_3165_3341,0.64350
2026_3165_3342,0.81612
2026_3165_3343,0.15917
2026_3165_3344,0.22222
2026_3165_3345,0.12529
2026_3165_3346,0.13493
2026_3165_3347,0.26366
2026_3165_3348,0.13253
2026_3165_3349,0.16608
2026_3165_3350,0.13828
2026_3165_3351,0.60366
2026_3165_3352,0.40609
2026_3165_3353,0.22965
2026_3165_3354,0.72352
2026_3165_3355,0.12772
2026_3165_3356,0.49125
2026_3165_3357,0.38874
2026_3165_3358,0.29448
2026_3165_3359,0.34700
2026_3165_3360,0.51647
2026_3165_3361,0.14930
2026_3165_3362,0.27032
2026_3165_3363,0.46097
2026_3165_3364,0.16267
2026_3165_3365,0.20806
2026_3165_3367,0.54478
2026_3165_3368,0.71612
2026_3165_3369,0.37709
2026_3165_3370,0.70197
2026_3165_3371,0.10997
2026_3165_3372,0.23683
2026_3165_3373,0.43276
2026_3165_3374,0.20636
2026_3165_3375,0.30450
2026_3165_3376,0.09089
2026_3165_3377,0.16677
2026_3165_3378,0.14759
2026_3165_3379,0.33792
2026_3165_3380,0.33870
2026_3165_3381,0.39889
2026_3165_3382,0.36225
2026_3165_3384,0.69430
2026_3165_3385,0.15347
2026_3165_3386,0.13357
2026_3165_3387,0.24928
2026_3165_3388,0.27141
2026_3165_3389,0.48856
2026_3165_3390,0.10938
2026_3165_3391,0.22793
2026_3165_3392,0.36736
2026_3165_3393,0.12083
2026_3165_3394,0.69736
2026_3165_3395,0.10184
2026_3165_3396,0.15931
2026_3165_3397,0.12018
2026_3165_3398,0.60970
2026_3165_3399,0.39655
2026_3165_3400,0.10472
2026_3165_3401,0.11599
2026_3165_3402,0.38890
2026_3165_3403,0.11765
2026_3165_3404,0.37573
2026_3165_3405,0.19193
2026_3165_3406,0.33182
2026_3165_3407,0.13950
2026_3165_3408,0.32324
2026_3165_3409,0.14505
2026_3165_3410,0.20978
2026_3165_3411,0.61211
2026_3165_3412,0.35951
2026_3165_3413,0.19267
2026_3165_3414,0.14093
2026_3165_3415,0.55292
2026_3165_3416,0.16388
2026_3165_3417,0.09950
2026_3165_3418,0.69048
2026_3165_3419,0.20723
2026_3165_3420,0.29151
2026_3165_3421,0.63181
2026_3165_3422,0.36401
2026_3165_3423,0.70248
2026_3165_3424,0.17671
2026_3165_3425,0.11577
2026_3165_3426,0.31564
2026_3165_3427,0.18706
2026_3165_3428,0.11733
2026_3165_3429,0.37044
2026_3165_3430,0.27350
2026_3165_3431,0.46687
2026_3165_3433,0.30946
2026_3165_3434,0.74391
2026_3165_3435,0.10768
2026_3165_3436,0.14772
2026_3165_3437,0.13154
2026_3165_3438,0.12443
2026_3165_3439,0.14095
2026_3165_3441,0.63193
2026_3165_3442,0.16359
2026_3165_3443,0.66810
2026_3165_3444,0.57345
2026_3165_3447,0.55047
2026_3165_3448,0.16925
2026_3165_3449,0.12474
2026_3165_3450,0.38536
2026_3165_3451,0.44841
2026_3165_3452,0.09805
2026_3165_3453,0.14668
2026_3165_3454,0.36717
2026_3165_3455,0.51224
2026_3165_3456,0.29442
2026_3165_3457,0.53836
2026_3165_3458,0.14991
2026_3165_3459,0.42788
2026_3165_3460,0.52882
2026_3165_3461,0.31828
2026_3165_3462,0.28837
2026_3165_3463,0.37881
2026_3165_3464,0.16434
2026_3165_3465,0.14658
2026_3165_3466,0.38234
2026_3165_3467,0.33895
2026_3165_3468,0.79939
2026_3165_3469,0.55490
2026_3165_3470,0.50314
2026_3165_3471,0.17041
2026_3165_3472,0.29539
2026_3165_3473,0.24603
2026_3165_3474,0.48604
2026_3165_3475,0.16293
2026_3165_3476,0.71901
2026_3165_3477,0.63811
2026_3165_3478,0.64293
2026_3165_3479,0.72077
2026_3165_3480,0.31043
2026_3165_3481,0.61962
2026_3166_3167,0.65380
2026_3166_3168,0.63821
2026_3166_3169,0.72765
2026_3166_3170,0.50105
2026_3166_3171,0.81233
2026_3166_3172,0.30956
2026_3166_3173,0.63077
2026_3166_3174,0.56861
2026_3166_3175,0.65577
2026_3166_3176,0.73306
2026_3166_3177,0.74811
2026_3166_3178,0.80717
2026_3166_3179,0.78615
2026_3166_3180,0.54475
2026_3166_3181,0.08426
2026_3166_3182,0.71279
2026_3166_3183,0.75460
2026_3166_3184,0.33729
2026_3166_3185,0.73481
2026_3166_3186,0.75148
2026_3166_3187,0.37909
2026_3166_3188,0.74368
2026_3166_3189,0.72629
2026_3166_3190,0.73917
2026_3166_3191,0.74473
2026_3166_3192,0.39257
2026_3166_3193,0.19481
2026_3166_3194,0.72390
2026_3166_3195,0.49690
2026_3166_3196,0.19565
2026_3166_3197,0.76797
2026_3166_3198,0.44680
2026_3166_3199,0.51679
2026_3166_3200,0.67762
2026_3166_3201,0.47583
2026_3166_3202,0.70057
2026_3166_3203,0.78213
2026_3166_3204,0.28815
2026_3166_3205,0.76282
2026_3166_3206,0.24852
2026_3166_3207,0.31111
2026_3166_3208,0.11146
2026_3166_3209,0.69277
2026_3166_3210,0.35488
2026_3166_3211,0.29642
2026_3166_3212,0.75012
2026_3166_3213,0.41409
2026_3166_3214,0.71506
2026_3166_3217,0.29724
2026_3166_3218,0.60577
2026_3166_3219,0.41175
2026_3166_3220,0.81304
2026_3166_3221,0.51805
2026_3166_3222,0.69846
2026_3166_3223,0.68198
2026_3166_3224,0.44592
2026_3166_3225,0.47042
2026_3166_3226,0.58782
2026_3166_3227,0.72114
2026_3166_3228,0.13980
2026_3166_3229,0.64983
2026_3166_3230,0.83118
2026_3166_3231,0.37562
2026_3166_3232,0.72853
2026_3166_3233,0.76687
2026_3166_3234,0.08183
2026_3166_3235,0.14379
2026_3166_3236,0.46079
2026_3166_3237,0.77371
2026_3166_3238,0.77122
2026_3166_3239,0.45897
2026_3166_3240,0.74550
2026_3166_3241,0.17040
2026_3166_3242,0.21060
2026_3166_3243,0.19957
2026_3166_3244,0.59863
2026_3166_3245,0.66844
2026_3166_3246,0.08896
2026_3166_3247,0.43161
2026_3166_3248,0.73933
2026_3166_3249,0.47635
2026_3166_3250,0.63493
2026_3166_3251,0.62746
2026_3166_3252,0.61894
2026_3166_3253,0.76828
2026_3166_3254,0.70980
2026_3166_3255,0.69686
2026_3166_3256,0.32247
2026_3166_3257,0.08820
2026_3166_3258,0.55833
2026_3166_3259,0.69756
2026_3166_3260,0.67496
2026_3166_3261,0.08292
2026_3166_3262,0.80370
2026_3166_3263,0.49978
2026_3166_3264,0.76922
2026_3166_3265,0.74655
2026_3166_3266,0.23691
2026_3166_3267,0.31508
2026_3166_3268,0.08874
2026_3166_3269,0.46464
2026_3166_3270,0.39695
2026_3166_3271,0.62953
2026_3166_3272,0.45849
2026_3166_3273,0.79117
2026_3166_3274,0.22325
2026_3166_3275,0.38859
2026_3166_3276,0.08459
2026_3166_3277,0.09388
2026_3166_3278,0.08979
2026_3166_3279,0.09439
2026_3166_3280,0.14106
2026_3166_3281,0.38889
2026_3166_3282,0.78813
2026_3166_3283,0.31966
2026_3166_3284,0.56833
2026_3166_3285,0.78100
2026_3166_3286,0.40739
2026_3166_3287,0.68127
2026_3166_3288,0.77658
2026_3166_3290,0.83719
2026_3166_3291,0.56712
2026_3166_3292,0.58205
2026_3166_3293,0.40588
2026_3166_3294,0.63650
2026_3166_3295,0.20587
2026_3166_3296,0.76784
2026_3166_3297,0.80061
2026_3166_3298,0.48752
2026_3166_3299,0.70902
2026_3166_3300,0.68986
2026_3166_3301,0.11598
2026_3166_3303,0.81240
2026_3166_3304,0.14668
2026_3166_3305,0.69151
2026_3166_3306,0.76727
2026_3166_3307,0.40031
2026_3166_3308,0.72345
2026_3166_3309,0.75673
2026_3166_3310,0.78114
2026_3166_3311,0.71948
2026_3166_3312,0.57963
2026_3166_3313,0.53748
2026_3166_3314,0.09113
2026_3166_3315,0.75904
2026_3166_3316,0.76049
2026_3166_3317,0.37841
2026_3166_3318,0.65829
2026_3166_3319,0.74993
2026_3166_3320,0.39597
2026_3166_3321,0.67243
2026_3166_3322,0.77949
2026_3166_3323,0.10435
2026_3166_3324,0.75488
2026_3166_3325,0.61814
2026_3166_3326,0.08504
2026_3166_3328,0.09277
2026_3166_3329,0.17353
2026_3166_3330,0.43279
2026_3166_3331,0.71156
2026_3166_3332,0.12682
2026_3166_3333,0.36015
2026_3166_3334,0.74351
2026_3166_3335,0.48209
2026_3166_3336,0.40471
2026_3166_3337,0.66587
2026_3166_3338,0.72427
2026_3166_3339,0.46102
2026_3166_3340,0.80051
2026_3166_3341,0.76822
2026_3166_3342,0.77958
2026_3166_3343,0.22329
2026_3166_3344,0.48194
2026_3166_3345,0.35711
2026_3166_3346,0.24073
2026_3166_3347,0.59177
2026_3166_3348,0.20220
2026_3166_3349,0.34278
2026_3166_3350,0.17330
2026_3166_3351,0.74509
2026_3166_3352,0.65213
2026_3166_3353,0.61050
2026_3166_3354,0.79368
2026_3166_3355,0.18144
2026_3166_3356,0.71692
2026_3166_3357,0.69573
2026_3166_3358,0.48929
2026_3166_3359,0.78431
2026_3166_3360,0.71072
2026_3166_3361,0.26633
2026_3166_3362,0.57129
2026_3166_3363,0.75781
2026_3166_3364,0.54258
2026_3166_3365,0.31986
2026_3166_3367,0.70954
